8.2247, 0.0603, -0.0192, -1.0295
8.2297, 0.0600, -0.0189, -1.0283
8.2347, 0.0599, -0.0187, -1.0288
8.2398, 0.0602, -0.0191, -1.0294
8.2448, 0.0601, -0.0176, -1.0292
8.2498, 0.0596, -0.0180, -1.0302
8.2548, 0.0607, -0.0187, -1.0300
8.2598, 0.0604, -0.0183, -1.0308
8.2649, 0.0592, -0.0186, -1.0313
8.2699, 0.0585, -0.0182, -1.0314
8.2749, 0.0579, -0.0179, -1.0330
8.2800, 0.0575, -0.0181, -1.0342
8.2850, 0.0578, -0.0177, -1.0350
8.2900, 0.0574, -0.0188, -1.0356
8.2950, 0.0581, -0.0186, -1.0349
8.3000, 0.0586, -0.0196, -1.0350
8.3051, 0.0584, -0.0198, -1.0337
8.3101, 0.0588, -0.0193, -1.0327
8.3151, 0.0592, -0.0203, -1.0331
8.3201, 0.0594, -0.0200, -1.0326
8.3251, 0.0595, -0.0196, -1.0333
8.3302, 0.0598, -0.0202, -1.0337
8.3352, 0.0596, -0.0195, -1.0345
8.3402, 0.0583, -0.0197, -1.0343
8.3452, 0.0588, -0.0196, -1.0337
8.3503, 0.0592, -0.0192, -1.0334
8.3553, 0.0589, -0.0187, -1.0319
8.3603, 0.0589, -0.0177, -1.0312
8.3653, 0.0589, -0.0182, -1.0308
8.3704, 0.0588, -0.0178, -1.0298
8.3754, 0.0583, -0.0179, -1.0304
8.3804, 0.0586, -0.0187, -1.0306
8.3854, 0.0591, -0.0179, -1.0309
8.3904, 0.0589, -0.0183, -1.0312
8.3955, 0.0599, -0.0181, -1.0306
8.4005, 0.0600, -0.0181, -1.0306
8.4055, 0.0594, -0.0184, -1.0297
8.4105, 0.0596, -0.0178, -1.0293
8.4156, 0.0590, -0.0185, -1.0299
8.4206, 0.0590, -0.0182, -1.0304
8.4256, 0.0592, -0.0185, -1.0327
8.4306, 0.0588, -0.0195, -1.0333
8.4356, 0.0588, -0.0186, -1.0336
8.4407, 0.0579, -0.0192, -1.0344
8.4457, 0.0582, -0.0188, -1.0337
8.4507, 0.0583, -0.0189, -1.0341
8.4557, 0.0582, -0.0197, -1.0331
8.4608, 0.0584, -0.0196, -1.0329
8.4658, 0.0580, -0.0205, -1.0331
8.4708, 0.0579, -0.0202, -1.0322
8.4759, 0.0579, -0.0199, -1.0329
8.4809, 0.0584, -0.0203, -1.0325
8.4859, 0.0585, -0.0193, -1.0322
8.4909, 0.0576, -0.0197, -1.0325
8.4959, 0.0586, -0.0191, -1.0315
8.5010, 0.0589, -0.0186, -1.0317
8.5060, 0.0586, -0.0192, -1.0311
8.5110, 0.0594, -0.0188, -1.0305
8.5160, 0.0594, -0.0197, -1.0310
8.5211, 0.0599, -0.0192, -1.0295
8.5261, 0.0605, -0.0191, -1.0281
8.5311, 0.0603, -0.0202, -1.0279
8.5361, 0.0596, -0.0191, -1.0273
8.5411, 0.0590, -0.0185, -1.0289
8.5462, 0.0594, -0.0188, -1.0296
8.5512, 0.0594, -0.0183, -1.0315
8.5562, 0.0584, -0.0187, -1.0328
8.5612, 0.0586, -0.0183, -1.0328
8.5662, 0.0583, -0.0188, -1.0330
8.5713, 0.0577, -0.0187, -1.0317
8.5763, 0.0584, -0.0184, -1.0315
8.5813, 0.0592, -0.0194, -1.0311
8.5863, 0.0594, -0.0189, -1.0297
8.5914, 0.0591, -0.0187, -1.0301
8.5964, 0.0597, -0.0192, -1.0300
8.6014, 0.0597, -0.0185, -1.0298
8.6064, 0.0582, -0.0181, -1.0299
8.6114, 0.0588, -0.0179, -1.0302
8.6165, 0.0584, -0.0180, -1.0327
8.6215, 0.0573, -0.0176, -1.0325
8.6265, 0.0577, -0.0176, -1.0329
8.6315, 0.0579, -0.0186, -1.0329
8.6366, 0.0578, -0.0189, -1.0313
8.6416, 0.0575, -0.0189, -1.0318
8.6466, 0.0588, -0.0203, -1.0319
8.6516, 0.0591, -0.0202, -1.0316
8.6567, 0.0583, -0.0198, -1.0314
8.6617, 0.0598, -0.0202, -1.0311
8.6667, 0.0603, -0.0195, -1.0326
