40.7142, 0.0784, 0.9780, 0.0164
40.7193, 0.0788, 0.9780, 0.0168
40.7243, 0.0797, 0.9777, 0.0172
40.7293, 0.0805, 0.9773, 0.0172
40.7343, 0.0799, 0.9767, 0.0180
40.7393, 0.0790, 0.9762, 0.0187
40.7444, 0.0791, 0.9764, 0.0187
40.7494, 0.0804, 0.9764, 0.0190
40.7544, 0.0819, 0.9763, 0.0184
40.7594, 0.0822, 0.9769, 0.0181
40.7645, 0.0814, 0.9775, 0.0180
40.7695, 0.0802, 0.9776, 0.0176
40.7745, 0.0797, 0.9774, 0.0181
40.7795, 0.0792, 0.9771, 0.0182
40.7845, 0.0781, 0.9770, 0.0178
40.7896, 0.0761, 0.9766, 0.0183
40.7946, 0.0752, 0.9766, 0.0187
40.7996, 0.0761, 0.9766, 0.0186
40.8046, 0.0781, 0.9764, 0.0182
40.8097, 0.0804, 0.9762, 0.0180
40.8147, 0.0828, 0.9760, 0.0177
40.8197, 0.0848, 0.9761, 0.0171
40.8247, 0.0856, 0.9763, 0.0167
40.8298, 0.0848, 0.9765, 0.0165
40.8348, 0.0838, 0.9768, 0.0162
40.8398, 0.0831, 0.9769, 0.0165
40.8448, 0.0829, 0.9772, 0.0173
40.8498, 0.0823, 0.9774, 0.0170
40.8549, 0.0812, 0.9776, 0.0170
40.8599, 0.0809, 0.9783, 0.0165
40.8649, 0.0810, 0.9785, 0.0167
40.8699, 0.0822, 0.9783, 0.0168
40.8749, 0.0829, 0.9781, 0.0158
40.8800, 0.0828, 0.9779, 0.0162
40.8850, 0.0819, 0.9776, 0.0175
40.8900, 0.0817, 0.9773, 0.0177
40.8950, 0.0818, 0.9771, 0.0183
40.9000, 0.0814, 0.9772, 0.0186
40.9051, 0.0807, 0.9773, 0.0178
40.9101, 0.0803, 0.9776, 0.0170
40.9151, 0.0799, 0.9774, 0.0159
40.9201, 0.0802, 0.9769, 0.0144
40.9252, 0.0804, 0.9769, 0.0136
40.9302, 0.0805, 0.9769, 0.0143
40.9352, 0.0814, 0.9768, 0.0158
40.9402, 0.0827, 0.9768, 0.0175
40.9452, 0.0834, 0.9767, 0.0187
40.9503, 0.0843, 0.9768, 0.0182
40.9553, 0.0850, 0.9764, 0.0178
40.9603, 0.0851, 0.9762, 0.0177
40.9653, 0.0844, 0.9764, 0.0178
40.9703, 0.0824, 0.9766, 0.0183
40.9754, 0.0797, 0.9765, 0.0190
40.9804, 0.0787, 0.9765, 0.0196
40.9854, 0.0797, 0.9764, 0.0189
40.9904, 0.0809, 0.9764, 0.0184
40.9955, 0.0809, 0.9767, 0.0174
41.0005, 0.0802, 0.9773, 0.0165
41.0055, 0.0800, 0.9774, 0.0158
41.0105, 0.0807, 0.9770, 0.0157
41.0155, 0.0815, 0.9766, 0.0150
41.0206, 0.0818, 0.9767, 0.0147
41.0256, 0.0814, 0.9770, 0.0150
41.0306, 0.0809, 0.9776, 0.0159
41.0356, 0.0808, 0.9782, 0.0165
41.0407, 0.0807, 0.9786, 0.0166
41.0457, 0.0806, 0.9784, 0.0177
41.0507, 0.0808, 0.9782, 0.0184
41.0557, 0.0805, 0.9780, 0.0184
41.0607, 0.0800, 0.9778, 0.0179
41.0658, 0.0803, 0.9775, 0.0172
41.0708, 0.0815, 0.9772, 0.0163
41.0758, 0.0829, 0.9771, 0.0157
41.0808, 0.0834, 0.9769, 0.0149
41.0859, 0.0834, 0.9771, 0.0147
41.0909, 0.0831, 0.9772, 0.0151
41.0959, 0.0824, 0.9772, 0.0151
41.1009, 0.0817, 0.9767, 0.0153
41.1059, 0.0809, 0.9766, 0.0156
41.1109, 0.0798, 0.9770, 0.0159
41.1160, 0.0788, 0.9771, 0.0166
41.1210, 0.0783, 0.9774, 0.0168
41.1260, 0.0777, 0.9772, 0.0165
41.1310, 0.0776, 0.9766, 0.0164
41.1361, 0.0777, 0.9760, 0.0157
41.1411, 0.0781, 0.9753, 0.0166
41.1461, 0.0785, 0.9755, 0.0173
41.1511, 0.0793, 0.9757, 0.0181
41.1561, 0.0802, 0.9757, 0.0186
41.1611, 0.0804, 0.9762, 0.0193
41.1662, 0.0805, 0.9768, 0.0184
41.1712, 0.0811, 0.9771, 0.0171
41.1762, 0.0821, 0.9772, 0.0164
41.1812, 0.0829, 0.9777, 0.0160
41.1862, 0.0844, 0.9783, 0.0151
41.1913, 0.0859, 0.9784, 0.0149
41.1963, 0.0862, 0.9779, 0.0153
41.2013, 0.0858, 0.9776, 0.0159
41.2063, 0.0850, 0.9778, 0.0165
41.2114, 0.0842, 0.9777, 0.0170
41.2164, 0.0834, 0.9768, 0.0168
41.2214, 0.0827, 0.9757, 0.0174
41.2264, 0.0823, 0.9750, 0.0175
41.2314, 0.0817, 0.9752, 0.0172
41.2365, 0.0812, 0.9758, 0.0167
41.2415, 0.0813, 0.9761, 0.0174
41.2465, 0.0821, 0.9765, 0.0174
41.2515, 0.0824, 0.9769, 0.0172
41.2565, 0.0824, 0.9766, 0.0175
41.2616, 0.0827, 0.9767, 0.0173
41.2666, 0.0832, 0.9765, 0.0173
41.2716, 0.0836, 0.9764, 0.0170
41.2766, 0.0825, 0.9761, 0.0172
41.2817, 0.0818, 0.9758, 0.0178
41.2867, 0.0803, 0.9760, 0.0177
41.2917, 0.0792, 0.9762, 0.0178
41.2967, 0.0795, 0.9768, 0.0170
41.3018, 0.0809, 0.9772, 0.0161
41.3068, 0.0823, 0.9774, 0.0159
