354.4455, 0.5784, -0.1003, -10.0590
354.4505, 0.5689, -0.1338, -10.1498
354.4556, 0.5593, -0.0717, -10.0781
354.4606, 0.5593, -0.0860, -10.1450
354.4656, 0.6502, -0.1290, -10.0494
354.4706, 0.5498, -0.1003, -10.1785
354.4757, 0.5737, -0.1434, -10.0877
354.4807, 0.6215, -0.1338, -10.0972
354.4857, 0.6645, -0.1434, -10.2168
354.4907, 0.6310, -0.1529, -10.1068
354.4957, 0.6310, -0.0956, -10.2454
354.5008, 0.5976, -0.1051, -10.2407
354.5058, 0.5976, -0.0239, -10.0351
354.5108, 0.6215, -0.0669, -10.1498
354.5158, 0.5689, -0.0621, -10.1833
354.5209, 0.5641, -0.1195, -10.1498
354.5259, 0.5880, -0.1243, -10.0685
354.5309, 0.5784, -0.0956, -10.0399
354.5359, 0.6071, -0.0382, -10.1307
354.5409, 0.6071, -0.1290, -10.1020
354.5460, 0.6454, -0.1338, -10.1594
354.5510, 0.5976, -0.1147, -10.2024
354.5560, 0.5402, -0.1673, -10.0685
354.5610, 0.5402, -0.1290, -10.0638
354.5661, 0.5641, -0.0717, -10.1498
354.5711, 0.5689, -0.0956, -10.2598
354.5761, 0.5737, -0.1768, -10.0877
354.5811, 0.6119, -0.1003, -10.1068
354.5861, 0.6788, -0.1625, -10.0255
354.5912, 0.6310, -0.1003, -10.1450
354.5962, 0.5258, -0.0812, -10.1355
354.6012, 0.6167, -0.1003, -10.1689
354.6062, 0.5545, -0.0860, -10.1594
354.6112, 0.5784, -0.0430, -10.1307
354.6162, 0.5593, -0.1099, -10.1928
354.6213, 0.5737, -0.1625, -10.1307
354.6263, 0.6310, -0.1577, -10.1833
354.6313, 0.6932, -0.1195, -10.2168
354.6363, 0.5880, -0.0956, -10.2215
354.6414, 0.5402, -0.0764, -10.1068
354.6464, 0.5689, -0.1482, -10.1116
354.6514, 0.5402, -0.1147, -10.1976
354.6564, 0.5498, -0.1816, -10.0924
354.6614, 0.6454, -0.1625, -10.0829
354.6665, 0.5641, -0.1243, -10.1259
354.6715, 0.6358, -0.0908, -10.1594
354.6765, 0.6741, -0.1099, -10.1737
354.6815, 0.7219, -0.0764, -10.0542
354.6866, 0.6549, -0.0478, -10.2598
354.6916, 0.6884, -0.0621, -10.0924
354.6966, 0.6023, -0.0478, -10.1546
354.7016, 0.6262, -0.0573, -10.0638
354.7066, 0.5498, -0.0956, -10.1785
354.7117, 0.5498, -0.1482, -10.1976
354.7167, 0.6262, -0.1003, -10.1450
354.7217, 0.5593, -0.1290, -10.1689
354.7267, 0.6167, -0.0860, -10.0829
354.7318, 0.6884, -0.0956, -10.1403
354.7368, 0.6597, -0.1482, -10.0924
354.7418, 0.7027, -0.0764, -10.0924
354.7468, 0.6788, -0.1099, -10.0351
354.7519, 0.6262, -0.0764, -10.1450
354.7569, 0.6167, -0.1243, -10.1020
354.7619, 0.5641, -0.0669, -10.1403
354.7669, 0.6023, -0.1003, -10.1116
354.7720, 0.5784, -0.1482, -10.1546
354.7770, 0.5737, -0.1243, -10.1259
354.7820, 0.5641, -0.1577, -10.1737
